A,PTP_RT,D1-5,F,AC343,BE	11.9 	12.3 
A,PTP_RT,D1-5,F,AC343,BG	3.2 	: 
A,PTP_RT,D1-5,F,AC343,DE	11.8 	12.5 
A,PTP_RT,D1-5,F,AC343,EE	10.2 	9.6 
A,PTP_RT,D1-5,F,AC343,EL	: 	4.0 
A,PTP_RT,D1-5,F,AC343,ES	2.9 	2.4 
A,PTP_RT,D1-5,F,AC343,FI	12.9 	14.1 
A,PTP_RT,D1-5,F,AC343,FR	12.0 	7.2 
A,PTP_RT,D1-5,F,AC343,HU	: 	12.3 
A,PTP_RT,D1-5,F,AC343,IT	4.5 	4.3 
A,PTP_RT,D1-5,F,AC343,LT	7.7 	: 
A,PTP_RT,D1-5,F,AC343,LU	: 	1.0 
