freq,sex,age,acl18,unit,geo\TIME_PERIOD	2020 
A,M,Y55-64,AC3_713_X_38,PTP_RT,NO	22.71 
A,M,Y55-64,AC3_713_X_38,PTP_RT,RS	11.31 
A,M,Y55-64,AC3_713_X_38,PTP_TIME,AT	1:10 
A,M,Y55-64,AC3_713_X_38,PTP_TIME,BG	: u
A,M,Y55-64,AC3_713_X_38,PTP_TIME,DE	0:43 
A,M,Y55-64,AC3_713_X_38,PTP_TIME,EE	0:50 u
A,M,Y55-64,AC3_713_X_38,PTP_TIME,FI	1:04 
A,M,Y55-64,AC3_713_X_38,PTP_TIME,NO	2:11 
A,M,Y55-64,AC3_713_X_38,PTP_TIME,RS	0:28 
A,M,Y55-64,AC3_713_X_38,TIME_SP,AT	0:14 
A,M,Y55-64,AC3_713_X_38,TIME_SP,BG	0:00 
A,M,Y55-64,AC3_713_X_38,TIME_SP,DE	0:10 
A,M,Y55-64,AC3_713_X_38,TIME_SP,EE	0:04 
A,M,Y55-64,AC3_713_X_38,TIME_SP,FI	0:07 
A,M,Y55-64,AC3_713_X_38,TIME_SP,NO	0:30 
A,M,Y55-64,AC3_713_X_38,TIME_SP,RS	0:03 
A,M,Y55-64,AC511,PTP_RT,AT	19.67 
A,M,Y55-64,AC511,PTP_RT,BG	54.25 
A,M,Y55-64,AC511,PTP_RT,DE	26.46 
A,M,Y55-64,AC511,PTP_RT,EE	18.84 
A,M,Y55-64,AC511,PTP_RT,FI	5.29 
A,M,Y55-64,AC511,PTP_RT,NO	2.18 
A,M,Y55-64,AC511,PTP_RT,RS	46.46 
A,M,Y55-64,AC511,PTP_TIME,AT	1:23 
A,M,Y55-64,AC511,PTP_TIME,BG	1:39 
A,M,Y55-64,AC511,PTP_TIME,DE	2:09 
A,M,Y55-64,AC511,PTP_TIME,EE	1:31 
A,M,Y55-64,AC511,PTP_TIME,FI	1:22 u
A,M,Y55-64,AC511,PTP_TIME,NO	: u
A,M,Y55-64,AC511,PTP_TIME,RS	1:53 
A,M,Y55-64,AC511,TIME_SP,AT	0:16 
A,M,Y55-64,AC511,TIME_SP,BG	0:54 
A,M,Y55-64,AC511,TIME_SP,DE	0:34 
A,M,Y55-64,AC511,TIME_SP,EE	0:17 
A,M,Y55-64,AC511,TIME_SP,FI	0:04 
A,M,Y55-64,AC511,TIME_SP,NO	0:01 
A,M,Y55-64,AC511,TIME_SP,RS	0:53 
A,M,Y55-64,AC512_513_519,PTP_RT,AT	19.10 
A,M,Y55-64,AC512_513_519,PTP_RT,BG	39.82 
A,M,Y55-64,AC512_513_519,PTP_RT,DE	25.68 
A,M,Y55-64,AC512_513_519,PTP_RT,EE	17.22 
A,M,Y55-64,AC512_513_519,PTP_RT,FI	8.09 
A,M,Y55-64,AC512_513_519,PTP_RT,NO	14.96 
A,M,Y55-64,AC512_513_519,PTP_RT,RS	30.04 
A,M,Y55-64,AC512_513_519,PTP_TIME,AT	2:08 
A,M,Y55-64,AC512_513_519,PTP_TIME,BG	1:35 
A,M,Y55-64,AC512_513_519,PTP_TIME,DE	1:59 
A,M,Y55-64,AC512_513_519,PTP_TIME,EE	2:10 
A,M,Y55-64,AC512_513_519,PTP_TIME,FI	0:55 u
A,M,Y55-64,AC512_513_519,PTP_TIME,NO	2:09 
A,M,Y55-64,AC512_513_519,PTP_TIME,RS	1:32 
A,M,Y55-64,AC512_513_519,TIME_SP,AT	0:24 
A,M,Y55-64,AC512_513_519,TIME_SP,BG	0:38 
A,M,Y55-64,AC512_513_519,TIME_SP,DE	0:31 
A,M,Y55-64,AC512_513_519,TIME_SP,EE	0:22 
A,M,Y55-64,AC512_513_519,TIME_SP,FI	0:04 
A,M,Y55-64,AC512_513_519,TIME_SP,NO	0:19 
A,M,Y55-64,AC512_513_519,TIME_SP,RS	0:28 
A,M,Y55-64,AC514-516,PTP_RT,AT	19.69 
A,M,Y55-64,AC514-516,PTP_RT,BG	11.11 
A,M,Y55-64,AC514-516,PTP_RT,DE	15.53 
A,M,Y55-64,AC514-516,PTP_RT,EE	6.53 
A,M,Y55-64,AC514-516,PTP_RT,FI	10.12 
A,M,Y55-64,AC514-516,PTP_RT,NO	21.24 
A,M,Y55-64,AC514-516,PTP_RT,RS	17.62 
A,M,Y55-64,AC514-516,PTP_TIME,AT	1:24 
A,M,Y55-64,AC514-516,PTP_TIME,BG	0:41 
A,M,Y55-64,AC514-516,PTP_TIME,DE	1:16 
A,M,Y55-64,AC514-516,PTP_TIME,EE	0:32 u
A,M,Y55-64,AC514-516,PTP_TIME,FI	1:12 
A,M,Y55-64,AC514-516,PTP_TIME,NO	2:18 
A,M,Y55-64,AC514-516,PTP_TIME,RS	0:39 
A,M,Y55-64,AC514-516,TIME_SP,AT	0:17 
A,M,Y55-64,AC514-516,TIME_SP,BG	0:05 
A,M,Y55-64,AC514-516,TIME_SP,DE	0:12 
A,M,Y55-64,AC514-516,TIME_SP,EE	0:02 
A,M,Y55-64,AC514-516,TIME_SP,FI	0:07 
A,M,Y55-64,AC514-516,TIME_SP,NO	0:29 
A,M,Y55-64,AC514-516,TIME_SP,RS	0:07 
A,M,Y55-64,AC531,PTP_RT,AT	6.74 
A,M,Y55-64,AC531,PTP_RT,BG	1.03 
A,M,Y55-64,AC531,PTP_RT,DE	0 
A,M,Y55-64,AC531,PTP_RT,EE	8.31 
A,M,Y55-64,AC531,PTP_RT,FI	14.79 
A,M,Y55-64,AC531,PTP_RT,NO	3.87 
A,M,Y55-64,AC531,PTP_RT,RS	4.68 
A,M,Y55-64,AC531,PTP_TIME,AT	1:04 
A,M,Y55-64,AC531,PTP_TIME,BG	: u
A,M,Y55-64,AC531,PTP_TIME,DE	: u
A,M,Y55-64,AC531,PTP_TIME,EE	1:15 u
A,M,Y55-64,AC531,PTP_TIME,FI	1:14 
A,M,Y55-64,AC531,PTP_TIME,NO	: u
A,M,Y55-64,AC531,PTP_TIME,RS	1:15 u
A,M,Y55-64,AC531,TIME_SP,AT	0:04 
A,M,Y55-64,AC531,TIME_SP,BG	0:00 
A,M,Y55-64,AC531,TIME_SP,DE	0:00 
A,M,Y55-64,AC531,TIME_SP,EE	0:06 
A,M,Y55-64,AC531,TIME_SP,FI	0:11 
A,M,Y55-64,AC531,TIME_SP,NO	0:03 
A,M,Y55-64,AC531,TIME_SP,RS	0:04 
A,M,Y55-64,AC72,PTP_RT,AT	8.65 
A,M,Y55-64,AC72,PTP_RT,BG	1.58 
A,M,Y55-64,AC72,PTP_RT,DE	12.71 
A,M,Y55-64,AC72,PTP_RT,EE	6.26 
A,M,Y55-64,AC72,PTP_RT,FI	14.94 
A,M,Y55-64,AC72,PTP_RT,NO	8.28 
A,M,Y55-64,AC72,PTP_RT,RS	2.00 
A,M,Y55-64,AC72,PTP_TIME,AT	1:33 
A,M,Y55-64,AC72,PTP_TIME,BG	: u
A,M,Y55-64,AC72,PTP_TIME,DE	1:39 
A,M,Y55-64,AC72,PTP_TIME,EE	0:58 u
A,M,Y55-64,AC72,PTP_TIME,FI	1:23 
A,M,Y55-64,AC72,PTP_TIME,NO	1:53 u
A,M,Y55-64,AC72,PTP_TIME,RS	: u
A,M,Y55-64,AC72,TIME_SP,AT	0:08 
A,M,Y55-64,AC72,TIME_SP,BG	0:01 
A,M,Y55-64,AC72,TIME_SP,DE	0:13 
A,M,Y55-64,AC72,TIME_SP,EE	0:04 
A,M,Y55-64,AC72,TIME_SP,FI	0:12 
A,M,Y55-64,AC72,TIME_SP,NO	0:09 
A,M,Y55-64,AC72,TIME_SP,RS	0:02 
A,M,Y55-64,AC81,PTP_RT,AT	28.66 
A,M,Y55-64,AC81,PTP_RT,BG	1.41 
A,M,Y55-64,AC81,PTP_RT,DE	16.92 
A,M,Y55-64,AC81,PTP_RT,EE	13.07 
A,M,Y55-64,AC81,PTP_RT,FI	36.61 
A,M,Y55-64,AC81,PTP_RT,NO	26.19 
A,M,Y55-64,AC81,PTP_RT,RS	6.59 
A,M,Y55-64,AC81,PTP_TIME,AT	1:02 
A,M,Y55-64,AC81,PTP_TIME,BG	: u
A,M,Y55-64,AC81,PTP_TIME,DE	1:01 
A,M,Y55-64,AC81,PTP_TIME,EE	0:45 u
A,M,Y55-64,AC81,PTP_TIME,FI	0:59 
A,M,Y55-64,AC81,PTP_TIME,NO	1:27 
A,M,Y55-64,AC81,PTP_TIME,RS	0:44 u
A,M,Y55-64,AC81,TIME_SP,AT	0:18 
A,M,Y55-64,AC81,TIME_SP,BG	0:01 
A,M,Y55-64,AC81,TIME_SP,DE	0:10 
A,M,Y55-64,AC81,TIME_SP,EE	0:06 
A,M,Y55-64,AC81,TIME_SP,FI	0:22 
A,M,Y55-64,AC81,TIME_SP,NO	0:23 
A,M,Y55-64,AC81,TIME_SP,RS	0:03 
A,M,Y55-64,AC821,PTP_RT,AT	23.90 
A,M,Y55-64,AC821,PTP_RT,BG	53.53 
A,M,Y55-64,AC821,PTP_RT,DE	26.11 
A,M,Y55-64,AC821,PTP_RT,EE	33.36 
A,M,Y55-64,AC821,PTP_RT,FI	27.80 
A,M,Y55-64,AC821,PTP_RT,NO	25.04 
A,M,Y55-64,AC821,PTP_RT,RS	33.45 
A,M,Y55-64,AC821,PTP_TIME,AT	1:16 
A,M,Y55-64,AC821,PTP_TIME,BG	1:12 
A,M,Y55-64,AC821,PTP_TIME,DE	1:21 
A,M,Y55-64,AC821,PTP_TIME,EE	1:14 
A,M,Y55-64,AC821,PTP_TIME,FI	1:10 
A,M,Y55-64,AC821,PTP_TIME,NO	1:43 
A,M,Y55-64,AC821,PTP_TIME,RS	1:22 
A,M,Y55-64,AC821,TIME_SP,AT	0:18 
A,M,Y55-64,AC821,TIME_SP,BG	0:38 
A,M,Y55-64,AC821,TIME_SP,DE	0:21 
A,M,Y55-64,AC821,TIME_SP,EE	0:25 
A,M,Y55-64,AC821,TIME_SP,FI	0:19 
A,M,Y55-64,AC821,TIME_SP,NO	0:26 
A,M,Y55-64,AC821,TIME_SP,RS	0:27 
A,M,Y55-64,AC831,PTP_RT,AT	32.02 
A,M,Y55-64,AC831,PTP_RT,BG	23.77 
A,M,Y55-64,AC831,PTP_RT,DE	50.48 
A,M,Y55-64,AC831,PTP_RT,EE	34.09 
A,M,Y55-64,AC831,PTP_RT,FI	43.59 
A,M,Y55-64,AC831,PTP_RT,NO	19.19 
A,M,Y55-64,AC831,PTP_RT,RS	13.23 
A,M,Y55-64,AC831,PTP_TIME,AT	1:56 
A,M,Y55-64,AC831,PTP_TIME,BG	1:15 
A,M,Y55-64,AC831,PTP_TIME,DE	2:30 
A,M,Y55-64,AC831,PTP_TIME,EE	1:38 
A,M,Y55-64,AC831,PTP_TIME,FI	2:30 
A,M,Y55-64,AC831,PTP_TIME,NO	2:06 
A,M,Y55-64,AC831,PTP_TIME,RS	1:36 
A,M,Y55-64,AC831,TIME_SP,AT	0:37 
A,M,Y55-64,AC831,TIME_SP,BG	0:18 
A,M,Y55-64,AC831,TIME_SP,DE	1:16 
A,M,Y55-64,AC831,TIME_SP,EE	0:34 
A,M,Y55-64,AC831,TIME_SP,FI	1:05 
A,M,Y55-64,AC831,TIME_SP,NO	0:24 
A,M,Y55-64,AC831,TIME_SP,RS	0:13 
A,M,Y55-64,TOTAL,PTP_RT,AT	80.90 
A,M,Y55-64,TOTAL,PTP_RT,BG	93.38 
A,M,Y55-64,TOTAL,PTP_RT,DE	87.19 
A,M,Y55-64,TOTAL,PTP_RT,EE	74.66 
A,M,Y55-64,TOTAL,PTP_RT,FI	83.90 
A,M,Y55-64,TOTAL,PTP_RT,NO	71.71 
A,M,Y55-64,TOTAL,PTP_RT,RS	88.25 
A,M,Y55-64,TOTAL,PTP_TIME,AT	3:42 
A,M,Y55-64,TOTAL,PTP_TIME,BG	3:00 
A,M,Y55-64,TOTAL,PTP_TIME,DE	4:22 
A,M,Y55-64,TOTAL,PTP_TIME,EE	3:02 
A,M,Y55-64,TOTAL,PTP_TIME,FI	3:23 
A,M,Y55-64,TOTAL,PTP_TIME,NO	4:35 
A,M,Y55-64,TOTAL,PTP_TIME,RS	3:06 
A,M,Y55-64,TOTAL,TIME_SP,AT	2:59 
A,M,Y55-64,TOTAL,TIME_SP,BG	2:48 
A,M,Y55-64,TOTAL,TIME_SP,DE	3:49 
A,M,Y55-64,TOTAL,TIME_SP,EE	2:16 
A,M,Y55-64,TOTAL,TIME_SP,FI	2:50 
A,M,Y55-64,TOTAL,TIME_SP,NO	3:17 
A,M,Y55-64,TOTAL,TIME_SP,RS	2:45 
A,M,Y65-74,AC021,PTP_RT,AT	16.85 
A,M,Y65-74,AC021,PTP_RT,BG	3.53 
A,M,Y65-74,AC021,PTP_RT,DE	14.93 
A,M,Y65-74,AC021,PTP_RT,EE	1.69 
A,M,Y65-74,AC021,PTP_RT,FI	10.93 
A,M,Y65-74,AC021,PTP_RT,NO	24.62 
A,M,Y65-74,AC021,PTP_RT,RS	21.83 
A,M,Y65-74,AC021,PTP_TIME,AT	1:28 
A,M,Y65-74,AC021,PTP_TIME,BG	0:57 u
A,M,Y65-74,AC021,PTP_TIME,DE	0:55 
A,M,Y65-74,AC021,PTP_TIME,EE	: u
A,M,Y65-74,AC021,PTP_TIME,FI	0:54 
A,M,Y65-74,AC021,PTP_TIME,NO	2:17 
A,M,Y65-74,AC021,PTP_TIME,RS	1:01 
A,M,Y65-74,AC021,TIME_SP,AT	0:15 
A,M,Y65-74,AC021,TIME_SP,BG	0:02 
A,M,Y65-74,AC021,TIME_SP,DE	0:08 
A,M,Y65-74,AC021,TIME_SP,EE	0:01 
A,M,Y65-74,AC021,TIME_SP,FI	0:06 
A,M,Y65-74,AC021,TIME_SP,NO	0:34 
A,M,Y65-74,AC021,TIME_SP,RS	0:13 
A,M,Y65-74,AC121,PTP_RT,AT	1.25 
A,M,Y65-74,AC121,PTP_RT,BG	6.58 
A,M,Y65-74,AC121,PTP_RT,DE	1.50 
A,M,Y65-74,AC121,PTP_RT,EE	8.19 
A,M,Y65-74,AC121,PTP_RT,FI	1.82 
A,M,Y65-74,AC121,PTP_RT,NO	0.80 
A,M,Y65-74,AC121,PTP_RT,RS	3.32 
A,M,Y65-74,AC121,PTP_TIME,AT	: u
A,M,Y65-74,AC121,PTP_TIME,BG	0:57 u
A,M,Y65-74,AC121,PTP_TIME,DE	0:36 u
A,M,Y65-74,AC121,PTP_TIME,EE	0:37 u
A,M,Y65-74,AC121,PTP_TIME,FI	: u
A,M,Y65-74,AC121,PTP_TIME,NO	: u
A,M,Y65-74,AC121,PTP_TIME,RS	0:45 u
A,M,Y65-74,AC121,TIME_SP,AT	0:01 
A,M,Y65-74,AC121,TIME_SP,BG	0:04 
A,M,Y65-74,AC121,TIME_SP,DE	0:01 
A,M,Y65-74,AC121,TIME_SP,EE	0:03 
A,M,Y65-74,AC121,TIME_SP,FI	0:01 
A,M,Y65-74,AC121,TIME_SP,NO	0:01 
A,M,Y65-74,AC121,TIME_SP,RS	0:01 
A,M,Y65-74,AC38,PTP_RT,AT	0.25 
A,M,Y65-74,AC38,PTP_RT,BG	0.27 
A,M,Y65-74,AC38,PTP_RT,DE	0.23 
A,M,Y65-74,AC38,PTP_RT,EE	0 
A,M,Y65-74,AC38,PTP_RT,FI	0 
A,M,Y65-74,AC38,PTP_RT,NO	0 
A,M,Y65-74,AC38,PTP_RT,RS	1.17 
A,M,Y65-74,AC38,PTP_TIME,AT	: u
A,M,Y65-74,AC38,PTP_TIME,BG	: u
A,M,Y65-74,AC38,PTP_TIME,DE	: u
A,M,Y65-74,AC38,PTP_TIME,EE	: u
A,M,Y65-74,AC38,PTP_TIME,FI	: u
A,M,Y65-74,AC38,PTP_TIME,NO	: u
A,M,Y65-74,AC38,PTP_TIME,RS	: u
A,M,Y65-74,AC38,TIME_SP,AT	0:00 
A,M,Y65-74,AC38,TIME_SP,BG	0:00 
A,M,Y65-74,AC38,TIME_SP,DE	0:00 
A,M,Y65-74,AC38,TIME_SP,EE	0:00 
A,M,Y65-74,AC38,TIME_SP,FI	0:00 
A,M,Y65-74,AC38,TIME_SP,NO	0:00 
A,M,Y65-74,AC38,TIME_SP,RS	0:01 
A,M,Y65-74,AC3_713_X_38,PTP_RT,AT	15.91 
A,M,Y65-74,AC3_713_X_38,PTP_RT,BG	0.68 
A,M,Y65-74,AC3_713_X_38,PTP_RT,DE	23.38 
A,M,Y65-74,AC3_713_X_38,PTP_RT,EE	10.18 
A,M,Y65-74,AC3_713_X_38,PTP_RT,FI	10.38 
A,M,Y65-74,AC3_713_X_38,PTP_RT,NO	24.45 
A,M,Y65-74,AC3_713_X_38,PTP_RT,RS	11.89 
A,M,Y65-74,AC3_713_X_38,PTP_TIME,AT	0:55 
A,M,Y65-74,AC3_713_X_38,PTP_TIME,BG	: u
A,M,Y65-74,AC3_713_X_38,PTP_TIME,DE	0:40 
A,M,Y65-74,AC3_713_X_38,PTP_TIME,EE	0:58 
A,M,Y65-74,AC3_713_X_38,PTP_TIME,FI	0:49 
A,M,Y65-74,AC3_713_X_38,PTP_TIME,NO	2:24 
A,M,Y65-74,AC3_713_X_38,PTP_TIME,RS	0:39 
A,M,Y65-74,AC3_713_X_38,TIME_SP,AT	0:09 
A,M,Y65-74,AC3_713_X_38,TIME_SP,BG	0:00 
A,M,Y65-74,AC3_713_X_38,TIME_SP,DE	0:09 
A,M,Y65-74,AC3_713_X_38,TIME_SP,EE	0:06 
A,M,Y65-74,AC3_713_X_38,TIME_SP,FI	0:05 
A,M,Y65-74,AC3_713_X_38,TIME_SP,NO	0:35 
A,M,Y65-74,AC3_713_X_38,TIME_SP,RS	0:05 
A,M,Y65-74,AC511,PTP_RT,AT	21.45 
A,M,Y65-74,AC511,PTP_RT,BG	51.02 
A,M,Y65-74,AC511,PTP_RT,DE	28.17 
A,M,Y65-74,AC511,PTP_RT,EE	22.26 
A,M,Y65-74,AC511,PTP_RT,FI	4.26 
A,M,Y65-74,AC511,PTP_RT,NO	2.66 
A,M,Y65-74,AC511,PTP_RT,RS	43.74 
A,M,Y65-74,AC511,PTP_TIME,AT	1:27 
A,M,Y65-74,AC511,PTP_TIME,BG	1:51 
A,M,Y65-74,AC511,PTP_TIME,DE	2:12 
A,M,Y65-74,AC511,PTP_TIME,EE	1:58 
A,M,Y65-74,AC511,PTP_TIME,FI	1:05 
A,M,Y65-74,AC511,PTP_TIME,NO	: u
A,M,Y65-74,AC511,PTP_TIME,RS	2:16 
A,M,Y65-74,AC511,TIME_SP,AT	0:19 
A,M,Y65-74,AC511,TIME_SP,BG	0:56 
A,M,Y65-74,AC511,TIME_SP,DE	0:37 
A,M,Y65-74,AC511,TIME_SP,EE	0:26 
A,M,Y65-74,AC511,TIME_SP,FI	0:03 
A,M,Y65-74,AC511,TIME_SP,NO	0:02 
A,M,Y65-74,AC511,TIME_SP,RS	1:00 
A,M,Y65-74,AC512_513_519,PTP_RT,AT	21.30 
A,M,Y65-74,AC512_513_519,PTP_RT,BG	42.74 
A,M,Y65-74,AC512_513_519,PTP_RT,DE	32.00 
A,M,Y65-74,AC512_513_519,PTP_RT,EE	13.90 
A,M,Y65-74,AC512_513_519,PTP_RT,FI	6.49 
A,M,Y65-74,AC512_513_519,PTP_RT,NO	14.69 
A,M,Y65-74,AC512_513_519,PTP_RT,RS	33.52 
A,M,Y65-74,AC512_513_519,PTP_TIME,AT	1:48 
A,M,Y65-74,AC512_513_519,PTP_TIME,BG	1:39 
A,M,Y65-74,AC512_513_519,PTP_TIME,DE	1:59 
A,M,Y65-74,AC512_513_519,PTP_TIME,EE	1:30 
A,M,Y65-74,AC512_513_519,PTP_TIME,FI	1:41 
A,M,Y65-74,AC512_513_519,PTP_TIME,NO	2:26 
A,M,Y65-74,AC512_513_519,PTP_TIME,RS	1:32 
A,M,Y65-74,AC512_513_519,TIME_SP,AT	0:23 
A,M,Y65-74,AC512_513_519,TIME_SP,BG	0:42 
A,M,Y65-74,AC512_513_519,TIME_SP,DE	0:38 
A,M,Y65-74,AC512_513_519,TIME_SP,EE	0:13 
A,M,Y65-74,AC512_513_519,TIME_SP,FI	0:07 
A,M,Y65-74,AC512_513_519,TIME_SP,NO	0:21 
A,M,Y65-74,AC512_513_519,TIME_SP,RS	0:31 
A,M,Y65-74,AC514-516,PTP_RT,AT	15.78 
A,M,Y65-74,AC514-516,PTP_RT,BG	7.71 
A,M,Y65-74,AC514-516,PTP_RT,DE	12.76 
A,M,Y65-74,AC514-516,PTP_RT,EE	6.33 
A,M,Y65-74,AC514-516,PTP_RT,FI	6.51 
A,M,Y65-74,AC514-516,PTP_RT,NO	18.82 
A,M,Y65-74,AC514-516,PTP_RT,RS	10.40 
A,M,Y65-74,AC514-516,PTP_TIME,AT	1:16 
A,M,Y65-74,AC514-516,PTP_TIME,BG	0:32 
A,M,Y65-74,AC514-516,PTP_TIME,DE	1:05 
A,M,Y65-74,AC514-516,PTP_TIME,EE	0:47 u
A,M,Y65-74,AC514-516,PTP_TIME,FI	0:51 
A,M,Y65-74,AC514-516,PTP_TIME,NO	2:05 
A,M,Y65-74,AC514-516,PTP_TIME,RS	0:34 
A,M,Y65-74,AC514-516,TIME_SP,AT	0:12 
A,M,Y65-74,AC514-516,TIME_SP,BG	0:02 
A,M,Y65-74,AC514-516,TIME_SP,DE	0:08 
A,M,Y65-74,AC514-516,TIME_SP,EE	0:03 
A,M,Y65-74,AC514-516,TIME_SP,FI	0:03 
A,M,Y65-74,AC514-516,TIME_SP,NO	0:23 
A,M,Y65-74,AC514-516,TIME_SP,RS	0:04 
A,M,Y65-74,AC531,PTP_RT,AT	6.40 
A,M,Y65-74,AC531,PTP_RT,BG	0.68 
A,M,Y65-74,AC531,PTP_RT,DE	0.54 
A,M,Y65-74,AC531,PTP_RT,EE	9.17 
A,M,Y65-74,AC531,PTP_RT,FI	22.93 
A,M,Y65-74,AC531,PTP_RT,NO	6.84 
A,M,Y65-74,AC531,PTP_RT,RS	5.92 
A,M,Y65-74,AC531,PTP_TIME,AT	1:23 u
A,M,Y65-74,AC531,PTP_TIME,BG	: u
A,M,Y65-74,AC531,PTP_TIME,DE	: u
A,M,Y65-74,AC531,PTP_TIME,EE	1:01 u
A,M,Y65-74,AC531,PTP_TIME,FI	1:29 
A,M,Y65-74,AC531,PTP_TIME,NO	1:52 u
A,M,Y65-74,AC531,PTP_TIME,RS	1:11 u
A,M,Y65-74,AC531,TIME_SP,AT	0:05 
A,M,Y65-74,AC531,TIME_SP,BG	0:00 
A,M,Y65-74,AC531,TIME_SP,DE	0:00 
A,M,Y65-74,AC531,TIME_SP,EE	0:06 
A,M,Y65-74,AC531,TIME_SP,FI	0:21 
A,M,Y65-74,AC531,TIME_SP,NO	0:08 
A,M,Y65-74,AC531,TIME_SP,RS	0:04 
A,M,Y65-74,AC72,PTP_RT,AT	6.12 
A,M,Y65-74,AC72,PTP_RT,BG	0.95 
A,M,Y65-74,AC72,PTP_RT,DE	10.18 
A,M,Y65-74,AC72,PTP_RT,EE	3.86 
A,M,Y65-74,AC72,PTP_RT,FI	8.27 
A,M,Y65-74,AC72,PTP_RT,NO	5.78 
A,M,Y65-74,AC72,PTP_RT,RS	1.97 
A,M,Y65-74,AC72,PTP_TIME,AT	1:54 
A,M,Y65-74,AC72,PTP_TIME,BG	: u
A,M,Y65-74,AC72,PTP_TIME,DE	1:34 
A,M,Y65-74,AC72,PTP_TIME,EE	: u
A,M,Y65-74,AC72,PTP_TIME,FI	1:25 
A,M,Y65-74,AC72,PTP_TIME,NO	: u
A,M,Y65-74,AC72,PTP_TIME,RS	: u
A,M,Y65-74,AC72,TIME_SP,AT	0:07 
A,M,Y65-74,AC72,TIME_SP,BG	0:01 
A,M,Y65-74,AC72,TIME_SP,DE	0:10 
A,M,Y65-74,AC72,TIME_SP,EE	0:03 
A,M,Y65-74,AC72,TIME_SP,FI	0:07 
A,M,Y65-74,AC72,TIME_SP,NO	0:08 
A,M,Y65-74,AC72,TIME_SP,RS	0:02 
A,M,Y65-74,AC81,PTP_RT,AT	35.41 
A,M,Y65-74,AC81,PTP_RT,BG	1.83 
A,M,Y65-74,AC81,PTP_RT,DE	23.79 
A,M,Y65-74,AC81,PTP_RT,EE	11.63 
A,M,Y65-74,AC81,PTP_RT,FI	24.49 
A,M,Y65-74,AC81,PTP_RT,NO	24.70 
A,M,Y65-74,AC81,PTP_RT,RS	7.99 
A,M,Y65-74,AC81,PTP_TIME,AT	0:58 
A,M,Y65-74,AC81,PTP_TIME,BG	: u
A,M,Y65-74,AC81,PTP_TIME,DE	1:09 
A,M,Y65-74,AC81,PTP_TIME,EE	0:59 u
A,M,Y65-74,AC81,PTP_TIME,FI	1:08 
A,M,Y65-74,AC81,PTP_TIME,NO	1:46 
A,M,Y65-74,AC81,PTP_TIME,RS	1:01 
A,M,Y65-74,AC81,TIME_SP,AT	0:21 
A,M,Y65-74,AC81,TIME_SP,BG	0:01 
A,M,Y65-74,AC81,TIME_SP,DE	0:16 
A,M,Y65-74,AC81,TIME_SP,EE	0:07 
A,M,Y65-74,AC81,TIME_SP,FI	0:17 
A,M,Y65-74,AC81,TIME_SP,NO	0:26 
A,M,Y65-74,AC81,TIME_SP,RS	0:05 
A,M,Y65-74,AC821,PTP_RT,AT	22.11 
A,M,Y65-74,AC821,PTP_RT,BG	64.02 
A,M,Y65-74,AC821,PTP_RT,DE	28.91 
A,M,Y65-74,AC821,PTP_RT,EE	23.32 
A,M,Y65-74,AC821,PTP_RT,FI	26.18 
A,M,Y65-74,AC821,PTP_RT,NO	25.61 
A,M,Y65-74,AC821,PTP_RT,RS	32.42 
A,M,Y65-74,AC821,PTP_TIME,AT	1:16 
A,M,Y65-74,AC821,PTP_TIME,BG	1:29 
A,M,Y65-74,AC821,PTP_TIME,DE	1:21 
A,M,Y65-74,AC821,PTP_TIME,EE	1:24 
A,M,Y65-74,AC821,PTP_TIME,FI	1:09 
A,M,Y65-74,AC821,PTP_TIME,NO	2:08 
A,M,Y65-74,AC821,PTP_TIME,RS	1:34 
A,M,Y65-74,AC821,TIME_SP,AT	0:17 
A,M,Y65-74,AC821,TIME_SP,BG	0:57 
A,M,Y65-74,AC821,TIME_SP,DE	0:23 
A,M,Y65-74,AC821,TIME_SP,EE	0:20 
A,M,Y65-74,AC821,TIME_SP,FI	0:18 
A,M,Y65-74,AC821,TIME_SP,NO	0:33 
A,M,Y65-74,AC821,TIME_SP,RS	0:31 
A,M,Y65-74,AC831,PTP_RT,AT	26.43 
A,M,Y65-74,AC831,PTP_RT,BG	20.82 
A,M,Y65-74,AC831,PTP_RT,DE	56.36 
A,M,Y65-74,AC831,PTP_RT,EE	38.91 
A,M,Y65-74,AC831,PTP_RT,FI	38.03 
A,M,Y65-74,AC831,PTP_RT,NO	18.45 
A,M,Y65-74,AC831,PTP_RT,RS	11.52 
A,M,Y65-74,AC831,PTP_TIME,AT	1:15 
A,M,Y65-74,AC831,PTP_TIME,BG	1:26 
A,M,Y65-74,AC831,PTP_TIME,DE	2:21 
A,M,Y65-74,AC831,PTP_TIME,EE	2:03 
A,M,Y65-74,AC831,PTP_TIME,FI	2:17 
A,M,Y65-74,AC831,PTP_TIME,NO	2:11 
A,M,Y65-74,AC831,PTP_TIME,RS	1:18 
A,M,Y65-74,AC831,TIME_SP,AT	0:20 
A,M,Y65-74,AC831,TIME_SP,BG	0:18 
A,M,Y65-74,AC831,TIME_SP,DE	1:20 
A,M,Y65-74,AC831,TIME_SP,EE	0:48 
A,M,Y65-74,AC831,TIME_SP,FI	0:52 
A,M,Y65-74,AC831,TIME_SP,NO	0:24 
A,M,Y65-74,AC831,TIME_SP,RS	0:09 
A,M,Y65-74,TOTAL,PTP_RT,AT	77.76 
A,M,Y65-74,TOTAL,PTP_RT,BG	90.77 
